,loss,accuracy,val_loss,val_accuracy
39,0.24170474708080292,0.9157145023345947,0.22959056496620178,0.9215620756149292
40,0.23417410254478455,0.9183484315872192,0.23313844203948975,0.9142189621925354
41,0.23080216348171234,0.9177548885345459,0.22061364352703094,0.9095460772514343
42,0.2344737946987152,0.9170500040054321,0.20816582441329956,0.9265687465667725
43,0.22067618370056152,0.9227630496025085,0.21869230270385742,0.9132176041603088
44,0.23836112022399902,0.9143418669700623,0.24134942889213562,0.9132176041603088
45,0.23228032886981964,0.9178290367126465,0.22958213090896606,0.9168891906738281
46,0.22556570172309875,0.9193129539489746,0.24244718253612518,0.9022029638290405
47,0.2221207618713379,0.9196839332580566,0.2025965452194214,0.9305741190910339
48,0.22489899396896362,0.9175693988800049,0.23620279133319855,0.9162216186523438
49,0.22102458775043488,0.9183855056762695,0.20155338943004608,0.9242323040962219
50,0.22015373408794403,0.9190532565116882,0.26259246468544006,0.8971962332725525
51,0.21285730600357056,0.9227259159088135,0.20146122574806213,0.9259011745452881
52,0.20570039749145508,0.9235049486160278,0.20621037483215332,0.9195594191551208
53,0.22922584414482117,0.9168645143508911,0.20773938298225403,0.9192256331443787
54,0.21298202872276306,0.9214646220207214,0.18994013965129852,0.9359145760536194
55,0.2119344174861908,0.9217984676361084,0.19483697414398193,0.9309079051017761
56,0.21188078820705414,0.9216871857643127,0.2452622354030609,0.8895193338394165
57,0.197593554854393,0.9269179105758667,0.25400593876838684,0.8891856074333191
58,0.21323131024837494,0.9198323488235474,0.2563881278038025,0.9108811616897583
59,0.20533208549022675,0.9231339693069458,0.18485984206199646,0.9329105615615845
60,0.2019750028848648,0.9238388538360596,0.18527770042419434,0.9359145760536194
61,0.20929159224033356,0.9196097254753113,0.26021498441696167,0.9002002477645874
62,0.2134110927581787,0.9209081530570984,0.19087868928909302,0.9259011745452881
63,0.20025816559791565,0.9245808124542236,0.18499056994915009,0.9282376766204834
64,0.2134598344564438,0.919906497001648,0.1893286108970642,0.9262349605560303
65,0.1918741911649704,0.9299970269203186,0.17877840995788574,0.9329105615615845
66,0.19242516160011292,0.9281421303749084,0.18577592074871063,0.9282376766204834
67,0.1860012710094452,0.9293292760848999,0.17347338795661926,0.9369158744812012
68,0.18749308586120605,0.9294405579566956,0.19540776312351227,0.9242323040962219
69,0.18592508137226105,0.9272518157958984,0.19666670262813568,0.9048731923103333
70,0.1921369880437851,0.92573082447052,0.18074540793895721,0.9259011745452881
71,0.20503325760364532,0.9198323488235474,0.22474214434623718,0.9225634336471558
72,0.1926170140504837,0.926064670085907,0.17567655444145203,0.9299065470695496
73,0.19030775129795074,0.9262872934341431,0.18888378143310547,0.9325767755508423
74,0.1838516891002655,0.9285873174667358,0.18258284032344818,0.9208945035934448
75,0.17685028910636902,0.9311841726303101,0.17260923981666565,0.9259011745452881
76,0.19696466624736786,0.9242469072341919,0.2481093406677246,0.915220320224762
77,0.19323790073394775,0.9251372814178467,0.16697514057159424,0.9375834465026855
78,0.18735939264297485,0.926250159740448,0.1685015708208084,0.9302403330802917
79,0.1785493791103363,0.930627703666687,0.16946722567081451,0.9385848045349121
80,0.18752913177013397,0.9276598691940308,0.17445982992649078,0.9342456459999084
81,0.1824277639389038,0.9278824925422668,0.16520830988883972,0.9359145760536194
82,0.1786489635705948,0.9292179942131042,0.1664157211780548,0.9332443475723267
83,0.17536675930023193,0.9314438104629517,0.16398397088050842,0.9312416315078735
84,0.19901512563228607,0.9225775599479675,0.17179012298583984,0.9272363185882568
85,0.16903968155384064,0.9346713423728943,0.17078231275081635,0.9302403330802917
86,0.17471438646316528,0.9299970269203186,0.1596497893333435,0.9395861029624939
87,0.1751302182674408,0.9325938820838928,0.16621826589107513,0.936582088470459
88,0.18086284399032593,0.9296260476112366,0.16349129378795624,0.9349132180213928
89,0.20255516469478607,0.9232453107833862,0.21593749523162842,0.90887850522995
90,0.17665474116802216,0.9308874011039734,0.17110402882099152,0.9355807900428772
91,0.1787600815296173,0.9285502433776855,0.1542026251554489,0.9342456459999084
92,0.17153604328632355,0.9320374131202698,0.15628066658973694,0.9405874609947205
93,0.17325566709041595,0.9319261312484741,0.15672549605369568,0.9415887594223022
94,0.1682276427745819,0.9327793717384338,0.16458600759506226,0.9382510185241699
95,0.16704463958740234,0.9308502674102783,0.17247065901756287,0.9335781335830688
96,0.1720426082611084,0.931332528591156,0.16635659337043762,0.9215620756149292
97,0.16765888035297394,0.9335212707519531,0.1621917188167572,0.9355807900428772
98,0.183330699801445,0.9294034838676453,0.14904005825519562,0.9382510185241699
99,0.16838553547859192,0.9318519234657288,0.1667744368314743,0.9389185309410095
100,0.16365975141525269,0.9350422620773315,0.15533490478992462,0.9362483024597168
101,0.1651863306760788,0.9340777397155762,0.15692222118377686,0.9272363185882568
102,0.1577991098165512,0.9378246068954468,0.14789476990699768,0.9449265599250793
103,0.16863608360290527,0.9315922260284424,0.14100641012191772,0.9452603459358215
104,0.17018932104110718,0.9336326122283936,0.15789325535297394,0.9385848045349121
105,0.1628599315881729,0.9333357810974121,0.16453298926353455,0.9399198889732361
106,0.15654079616069794,0.9386778473854065,0.15792889893054962,0.9402536749839783
107,0.16507938504219055,0.9332244992256165,0.15845005214214325,0.9362483024597168
108,0.16223537921905518,0.9332244992256165,0.19612078368663788,0.9155540466308594
109,0.17285960912704468,0.9315922260284424,0.17805570363998413,0.9292389750480652
110,0.1627035140991211,0.9363778233528137,0.17472699284553528,0.9265687465667725
111,0.15963239967823029,0.9364891052246094,0.16672474145889282,0.9332443475723267
112,0.16429229080677032,0.9338922500610352,0.14920662343502045,0.9359145760536194
113,0.1535254418849945,0.9388633370399475,0.1375838965177536,0.9485981464385986
114,0.15891128778457642,0.9357842206954956,0.1431802213191986,0.9462617039680481
115,0.1613491326570511,0.9342261552810669,0.16633982956409454,0.9315754175186157
116,0.1523432433605194,0.9389746189117432,0.14106570184230804,0.9449265599250793
117,0.15920032560825348,0.936414897441864,0.14644213020801544,0.9385848045349121
118,0.15996672213077545,0.936600387096405,0.18978425860404968,0.9232309460639954
119,0.1515217125415802,0.9392343163490295,0.15524376928806305,0.9455941319465637
120,0.16120058298110962,0.9354132413864136,0.15123866498470306,0.9295727610588074
121,0.15850675106048584,0.9354503750801086,0.16274835169315338,0.9332443475723267
122,0.14962784945964813,0.9407182335853577,0.15105074644088745,0.9425901174545288
123,0.15267764031887054,0.9400133490562439,0.15220914781093597,0.9379172325134277
124,0.15392562747001648,0.9378616809844971,0.15308114886283875,0.9369158744812012
125,0.1864229291677475,0.9294776916503906,0.16103333234786987,0.9355807900428772
126,0.15485242009162903,0.9378616809844971,0.1696820855140686,0.9355807900428772
127,0.16671979427337646,0.9337438941001892,0.15670213103294373,0.9325767755508423
128,0.14890290796756744,0.9399391412734985,0.13925588130950928,0.9462617039680481
129,0.15545853972434998,0.9383439421653748,0.14749912917613983,0.942923903465271
130,0.15190233290195465,0.9383810758590698,0.16174398362636566,0.9355807900428772
131,0.1467728167772293,0.9416085481643677,0.17337381839752197,0.9242323040962219
132,0.1637025624513626,0.935339093208313,0.13580633699893951,0.9479305744171143
133,0.14991824328899384,0.9395310878753662,0.16784518957138062,0.9312416315078735
134,0.15199196338653564,0.9397536516189575,0.14343960583209991,0.942923903465271
135,0.15397962927818298,0.9388262629508972,0.2077709436416626,0.8918558359146118
136,0.15568125247955322,0.9374536275863647,0.16309577226638794,0.9332443475723267
137,0.15108069777488708,0.9394940137863159,0.1666780263185501,0.9312416315078735
138,0.19918137788772583,0.9278082847595215,0.14179131388664246,0.9452603459358215
139,0.1502365618944168,0.940755307674408,0.13606774806976318,0.942923903465271
140,0.1430705338716507,0.9423133730888367,0.19182467460632324,0.9182242751121521
141,0.14904184639453888,0.9403472542762756,0.13409017026424408,0.9489319324493408
142,0.1452784538269043,0.9416085481643677,0.14868293702602386,0.9405874609947205
143,0.15231584012508392,0.9387149214744568,0.14384500682353973,0.9465954899787903
144,0.14483225345611572,0.9434634447097778,0.1738811880350113,0.919893205165863
145,0.1723630577325821,0.9342261552810669,0.14992541074752808,0.9432576894760132
146,0.13817690312862396,0.9441311955451965,0.14049559831619263,0.942923903465271
147,0.142728790640831,0.9424988627433777,0.1429402381181717,0.9435914754867554
148,0.14247740805149078,0.9433892369270325,0.17559131979942322,0.9259011745452881
149,0.1394972950220108,0.9432779550552368,0.12897612154483795,0.9482643604278564
150,0.1371466964483261,0.9440199136734009,0.15263251960277557,0.9415887594223022
151,0.14125603437423706,0.9435005187988281,0.12636685371398926,0.9489319324493408
152,0.1345171332359314,0.9455409049987793,0.14549750089645386,0.9295727610588074
153,0.14343366026878357,0.9419795274734497,0.1364334523677826,0.9409212470054626
154,0.14874756336212158,0.941311776638031,0.13034319877624512,0.9445927739143372
155,0.14318770170211792,0.9436118006706238,0.14581838250160217,0.9375834465026855
156,0.1520252525806427,0.9396423697471619,0.1500352919101715,0.9372496604919434
157,0.1346529871225357,0.9454666972160339,0.14970271289348602,0.9382510185241699
158,0.17126509547233582,0.9340406656265259,0.1691034436225891,0.9302403330802917
159,0.14767758548259735,0.9400875568389893,0.13716575503349304,0.9415887594223022
160,0.1598442792892456,0.9356729388237,0.13711702823638916,0.9449265599250793
161,0.14698898792266846,0.9407182335853577,0.13768847286701202,0.9385848045349121
162,0.14105622470378876,0.9432779550552368,0.13171491026878357,0.9509345889091492
163,0.14139820635318756,0.9425359964370728,0.14831489324569702,0.9355807900428772
164,0.1449563205242157,0.9420166015625,0.13638728857040405,0.942923903465271
165,0.13596892356872559,0.9447989463806152,0.1367870569229126,0.9449265599250793
166,0.14060494303703308,0.9423133730888367,0.12787920236587524,0.9465954899787903
167,0.14003103971481323,0.9423505067825317,0.12529048323631287,0.9495994448661804
168,0.14173699915409088,0.9417940378189087,0.156582310795784,0.9369158744812012
169,0.14605891704559326,0.9402359127998352,0.13829496502876282,0.9439252614974976
170,0.14588235318660736,0.9406068921089172,0.12575393915176392,0.9465954899787903
171,0.13693192601203918,0.9446876645088196,0.13491982221603394,0.9389185309410095
172,0.1449885219335556,0.9415343403816223,0.1307375580072403,0.9542723894119263
173,0.13603045046329498,0.9442424774169922,0.13832873106002808,0.944258987903595
174,0.1415809690952301,0.940940797328949,0.1636524349451065,0.9299065470695496
175,0.1400987207889557,0.9432037472724915,0.12278422713279724,0.9516021609306335
176,0.13259510695934296,0.9458005428314209,0.12384838610887527,0.9489319324493408
177,0.14026667177677155,0.9428698420524597,0.13777855038642883,0.9395861029624939
178,0.1402856558561325,0.9426843523979187,0.13026775419712067,0.9449265599250793
179,0.1317054033279419,0.9462828040122986,0.12909981608390808,0.950600802898407
180,0.13600003719329834,0.9435375928878784,0.13533970713615417,0.9465954899787903
181,0.14218421280384064,0.9425359964370728,0.14226728677749634,0.9435914754867554
182,0.17159558832645416,0.9362664818763733,0.13119210302829742,0.9469292163848877
183,0.13928477466106415,0.9431666135787964,0.12427914887666702,0.9542723894119263
184,0.13371524214744568,0.9451327919960022,0.11956728994846344,0.950600802898407
185,0.127232164144516,0.9492506384849548,0.1271476447582245,0.9529372453689575
186,0.144643172621727,0.9408665895462036,0.11924314498901367,0.9516021609306335
187,0.12919282913208008,0.9471360445022583,0.15526701509952545,0.9345794320106506
188,0.13593408465385437,0.9446505308151245,0.1397808939218521,0.936582088470459
189,0.13422831892967224,0.9449102282524109,0.11613292247056961,0.9526034593582153
190,0.1351863294839859,0.9459860324859619,0.1604200154542923,0.9339118599891663
191,0.13622891902923584,0.9447989463806152,0.12898536026477814,0.942923903465271
192,0.13375318050384521,0.9449102282524109,0.1318071484565735,0.9485981464385986
193,0.13147786259651184,0.9466537833213806,0.12018422037363052,0.9472630023956299
194,0.1470717340707779,0.9403843283653259,0.12256944179534912,0.9465954899787903
195,0.12593233585357666,0.9481377005577087,0.14363622665405273,0.9399198889732361
196,0.15474553406238556,0.9375278353691101,0.1389566957950592,0.9435914754867554
197,0.12813732028007507,0.9488054513931274,0.11768126487731934,0.9516021609306335
198,0.13372305035591125,0.946394145488739,0.1267242580652237,0.9379172325134277
199,0.13319675624370575,0.9457634687423706,0.13525064289569855,0.9419225454330444
200,0.13198773562908173,0.9458005428314209,0.1298532783985138,0.9449265599250793
201,0.12937156856060028,0.9479893445968628,0.11672399193048477,0.9549399018287659
202,0.13395552337169647,0.9439457058906555,0.21676363050937653,0.8945260643959045
203,0.13705331087112427,0.9443166851997375,0.12956558167934418,0.9495994448661804
204,0.1260959357023239,0.9481006264686584,0.11874739825725555,0.9509345889091492
205,0.12405671179294586,0.9495103359222412,0.12279058992862701,0.9499332308769226
206,0.13878566026687622,0.9417569637298584,0.12871438264846802,0.9435914754867554
207,0.12801165878772736,0.9471731781959534,0.11541420966386795,0.9452603459358215
208,0.1279885470867157,0.9460602402687073,0.12525790929794312,0.9455941319465637
209,0.12537850439548492,0.9477296471595764,0.12331109493970871,0.9465954899787903
210,0.1206730455160141,0.9504006505012512,0.11021726578474045,0.9592790603637695
211,0.12286543846130371,0.9486941695213318,0.11963154375553131,0.9445927739143372
212,0.15251637995243073,0.9388262629508972,0.14718805253505707,0.9439252614974976
213,0.1268734186887741,0.9495844841003418,0.1195334941148758,0.9502670168876648
214,0.12618975341320038,0.9487683773040771,0.1182214617729187,0.9546061158180237
215,0.13359811902046204,0.9448360204696655,0.12073952704668045,0.9495994448661804
216,0.12339337915182114,0.9485457539558411,0.12456650286912918,0.9502670168876648
217,0.1291060447692871,0.9468392729759216,0.14151301980018616,0.9455941319465637
218,0.12687721848487854,0.9473586678504944,0.12950950860977173,0.9419225454330444
219,0.12220638245344162,0.9498441815376282,0.11393213272094727,0.9479305744171143
220,0.13046400249004364,0.9457634687423706,0.14399878680706024,0.9479305744171143
221,0.13823747634887695,0.9439085721969604,0.11675906926393509,0.9562750458717346
222,0.12028984725475311,0.9509941935539246,0.11796708405017853,0.9455941319465637
223,0.1208217665553093,0.9501038789749146,0.10706240683794022,0.9509345889091492
224,0.128461554646492,0.9476925134658813,0.14252540469169617,0.9469292163848877
225,0.1278327852487564,0.9498441815376282,0.11959420889616013,0.9499332308769226
226,0.11645479500293732,0.9513280987739563,0.10605285316705704,0.9552736878395081
227,0.12097007781267166,0.9485828876495361,0.11534535139799118,0.9459279179573059
228,0.12180331349372864,0.9499925971031189,0.0993787944316864,0.958277702331543
229,0.11465655267238617,0.9531458616256714,0.11966719478368759,0.9462617039680481
230,0.11200081557035446,0.9525893926620483,0.10973247140645981,0.9552736878395081
231,0.12801925837993622,0.9493989944458008,0.14319179952144623,0.9516021609306335
232,0.12316615879535675,0.9514023065567017,0.11671198904514313,0.9559412598609924
233,0.11484107375144958,0.9522555470466614,0.10847026109695435,0.9499332308769226
234,0.13744938373565674,0.9452440738677979,0.11721962690353394,0.9512683749198914
235,0.12162942439317703,0.950920045375824,0.1054706946015358,0.9526034593582153
236,0.14010228216648102,0.9427214860916138,0.14548976719379425,0.9369158744812012
237,0.12188465148210526,0.9506974220275879,0.10489174723625183,0.9572763442993164
238,0.1225161924958229,0.9490280747413635,0.1185002252459526,0.9489319324493408
239,0.1195041760802269,0.9513651728630066,0.12120983004570007,0.944258987903595
240,0.1308548003435135,0.9459489583969116,0.1463537961244583,0.9279038906097412
241,0.11706451326608658,0.9521071314811707,0.12230662256479263,0.9402536749839783
242,0.12189032137393951,0.9493248462677002,0.10846947878599167,0.9592790603637695
243,0.13496030867099762,0.9457263946533203,0.14318011701107025,0.9345794320106506
244,0.12248755991458893,0.9493248462677002,0.11017225682735443,0.9495994448661804
245,0.11597389727830887,0.9509571194648743,0.11004526913166046,0.9546061158180237
246,0.1120879054069519,0.9530345797538757,0.11137030273675919,0.9552736878395081
247,0.11880674213171005,0.9498071074485779,0.09584054350852966,0.9606141448020935
248,0.10994426906108856,0.9536652565002441,0.10961896926164627,0.9482643604278564
249,0.11146968603134155,0.9518845677375793,0.12616313993930817,0.9539386034011841
250,0.11941071599721909,0.9532942771911621,0.10538651049137115,0.9559412598609924
251,0.13080714643001556,0.9468764066696167,0.10269183665513992,0.9576101303100586
252,0.12179975211620331,0.948174774646759,0.12610484659671783,0.9382510185241699
253,0.11294117569923401,0.9529975056648254,0.1353510469198227,0.9435914754867554
254,0.12581707537174225,0.946913480758667,0.11171852052211761,0.9529372453689575
255,0.10706619173288345,0.9558910727500916,0.10028433054685593,0.9579439163208008
256,0.11259761452674866,0.9520329236984253,0.11128370463848114,0.9566088318824768
257,0.11514770984649658,0.9509941935539246,0.10470715165138245,0.9579439163208008
258,0.1097092553973198,0.9524410367012024,0.09573719650506973,0.9556074738502502
259,0.1117381602525711,0.9526265263557434,0.11716592311859131,0.9499332308769226
260,0.11945230513811111,0.9491022229194641,0.11430997401475906,0.9572763442993164
261,0.10903705656528473,0.9535910487174988,0.09741118550300598,0.9652870297431946
262,0.10874785482883453,0.9542958736419678,0.10613933205604553,0.9579439163208008
263,0.1092345267534256,0.9535910487174988,0.09434539079666138,0.964619517326355
264,0.11037421226501465,0.9530345797538757,0.10597271472215652,0.9499332308769226
265,0.11043620109558105,0.9539248943328857,0.09818287193775177,0.9619492888450623
266,0.1361774504184723,0.9460602402687073,0.11077480763196945,0.9612817168235779
267,0.11791278421878815,0.951439380645752,0.09968286752700806,0.9576101303100586
268,0.10666745156049728,0.9557427167892456,0.08961215615272522,0.9622830152511597
269,0.13124693930149078,0.945652186870575,0.10853058099746704,0.9572763442993164
270,0.12501750886440277,0.9477296471595764,0.10664026439189911,0.9559412598609924
271,0.12087905406951904,0.9504377245903015,0.1158856526017189,0.9459279179573059
272,0.11182458698749542,0.9537023305892944,0.13303984701633453,0.9292389750480652
273,0.11067579686641693,0.953257143497467,0.09574410319328308,0.9599465727806091
274,0.10958587378263474,0.9537765383720398,0.11396920680999756,0.9562750458717346
275,0.11722962558269501,0.9522555470466614,0.11539027094841003,0.951935887336731
276,0.10583759844303131,0.9566701054573059,0.10521053522825241,0.9579439163208008
277,0.10764405876398087,0.9542958736419678,0.09170599281787872,0.9612817168235779
278,0.1034655049443245,0.9556313753128052,0.09137886017560959,0.9662883877754211
279,0.15304367244243622,0.9401246309280396,0.14808256924152374,0.9362483024597168
280,0.11988165974617004,0.951439380645752,0.10313868522644043,0.9529372453689575
281,0.11037033051252365,0.9548523426055908,0.10512334108352661,0.9566088318824768
282,0.10971324145793915,0.9536652565002441,0.09359841793775558,0.9656208157539368
283,0.10562103241682053,0.9544442892074585,0.13707038760185242,0.9369158744812012
284,0.13813479244709015,0.9447618126869202,0.1105552539229393,0.950600802898407
285,0.11627167463302612,0.9524039030075073,0.09938742220401764,0.956942617893219
286,0.11337350308895111,0.9516990780830383,0.09477797150611877,0.9612817168235779
287,0.10270528495311737,0.9571152925491333,0.10746284574270248,0.9469292163848877
288,0.10736651718616486,0.9546668529510498,0.11848382651805878,0.950600802898407
289,0.11032367497682571,0.9533313512802124,0.0976179838180542,0.9532710313796997
290,0.10320129990577698,0.9562249779701233,0.09475187212228775,0.9549399018287659
291,0.10339430719614029,0.956336259841919,0.10573580861091614,0.9596128463745117
292,0.12484592199325562,0.9496586918830872,0.1513809859752655,0.9479305744171143
293,0.11361069977283478,0.953257143497467,0.10929282009601593,0.9586114883422852
294,0.11754703521728516,0.9505861401557922,0.11100919544696808,0.9485981464385986
295,0.10258309543132782,0.956707239151001,0.08939420431852341,0.964619517326355
296,0.10283583402633667,0.9562991261482239,0.09359149634838104,0.9622830152511597
297,0.09823484718799591,0.9586362838745117,0.08459065109491348,0.9649532437324524
298,0.1086801290512085,0.9541103839874268,0.09160056710243225,0.9619492888450623
299,0.1095045953989029,0.9537023305892944,0.08961637318134308,0.9632843732833862
300,0.10196585953235626,0.9562249779701233,0.10496227443218231,0.9542723894119263
301,0.11077222228050232,0.953257143497467,0.16962818801403046,0.927570104598999
302,0.13084876537322998,0.9490280747413635,0.09674696624279022,0.964619517326355
303,0.10831908881664276,0.9550007581710815,0.10838014632463455,0.9576101303100586
304,0.10735202580690384,0.9547039866447449,0.10008375346660614,0.9619492888450623
305,0.10442753881216049,0.9564846158027649,0.09049077332019806,0.9662883877754211
306,0.09782131761312485,0.9585250020027161,0.0909968689084053,0.9609479308128357
307,0.11442996561527252,0.9522555470466614,0.10941553860902786,0.9586114883422852
308,0.10886570066213608,0.9541103839874268,0.09468266367912292,0.9616155028343201
309,0.10176897794008255,0.9563733339309692,0.12527748942375183,0.9485981464385986
310,0.09902658313512802,0.9564104676246643,0.08864365518093109,0.9639519453048706
311,0.11516636610031128,0.9531087875366211,0.11922065913677216,0.944258987903595
312,0.10544630885124207,0.9570040106773376,0.11149697005748749,0.9482643604278564
313,0.1003609448671341,0.95741206407547,0.08642087131738663,0.964619517326355
314,0.10503601282835007,0.9562249779701233,0.10508933663368225,0.9572763442993164
315,0.10284411907196045,0.9559282064437866,0.08603745698928833,0.9612817168235779
316,0.09538443386554718,0.9593040347099304,0.09060696512460709,0.9579439163208008
317,0.10971160978078842,0.9536281228065491,0.08605160564184189,0.9639519453048706
318,0.12041186541318893,0.9498813152313232,0.09633492678403854,0.9606141448020935
319,0.10758408904075623,0.9534055590629578,0.10487035661935806,0.9549399018287659
320,0.1027684435248375,0.9552975296974182,0.09747080504894257,0.9609479308128357
321,0.10006500780582428,0.9564846158027649,0.09620387107133865,0.9616155028343201
322,0.09741661697626114,0.9590443968772888,0.10344140231609344,0.9532710313796997
323,0.09920486807823181,0.9564475417137146,0.10586409270763397,0.9469292163848877
324,0.10283299535512924,0.9559282064437866,0.09966285526752472,0.9562750458717346
325,0.0990503579378128,0.9580056667327881,0.10507210344076157,0.9566088318824768
326,0.10898225754499435,0.9547410607337952,0.09250693023204803,0.9632843732833862
327,0.10132088512182236,0.9571524262428284,0.10950774699449539,0.9479305744171143
328,0.10098891705274582,0.9564846158027649,0.09517551213502884,0.9552736878395081
329,0.107795350253582,0.9552233219146729,0.10047042369842529,0.9609479308128357
330,0.10849300771951675,0.9547410607337952,0.0892125815153122,0.9642857313156128
331,0.0960516557097435,0.9589330554008484,0.1290227323770523,0.9382510185241699
332,0.10555632412433624,0.9557055830955505,0.1290595680475235,0.951935887336731
333,0.10189328342676163,0.957449197769165,0.09126786887645721,0.964619517326355
334,0.12293489277362823,0.9501409530639648,0.1024654284119606,0.9609479308128357
335,0.10663697868585587,0.9554458856582642,0.09979988634586334,0.9562750458717346
336,0.10975664108991623,0.9535539150238037,0.11362632364034653,0.950600802898407
337,0.10221326351165771,0.9551491141319275,0.08647693693637848,0.9589452743530273
338,0.0947655588388443,0.9595637321472168,0.10401300340890884,0.951935887336731
339,0.12360487878322601,0.9497328996658325,0.10233747214078903,0.9532710313796997
340,0.10105160623788834,0.9566701054573059,0.11578266322612762,0.9469292163848877
341,0.10511448234319687,0.9568555951118469,0.13093002140522003,0.9372496604919434
342,0.10916413366794586,0.9558168649673462,0.08878331631422043,0.9639519453048706
343,0.09984481334686279,0.9586734175682068,0.09196214377880096,0.962950587272644
344,0.09687365591526031,0.9580056667327881,0.0910448431968689,0.9579439163208008
345,0.10018032789230347,0.9580427408218384,0.12681587040424347,0.9509345889091492
346,0.10978540033102036,0.9538507461547852,0.09637526422739029,0.9592790603637695
347,0.0964588150382042,0.9570040106773376,0.08883632719516754,0.9636181592941284
348,0.1070760115981102,0.9538136124610901,0.08500958979129791,0.9626168012619019
349,0.09711230546236038,0.9576717615127563,0.1160634234547615,0.9522696733474731
350,0.10174141824245453,0.9555943012237549,0.09071521461009979,0.9546061158180237
351,0.11773265153169632,0.9517361521720886,0.08922258019447327,0.9636181592941284
352,0.09639590233564377,0.9591185450553894,0.0958746150135994,0.9612817168235779
353,0.09692051261663437,0.9590072631835938,0.08518998324871063,0.9662883877754211
354,0.10545241087675095,0.9560394883155823,0.0878383070230484,0.965954601764679
355,0.09300699830055237,0.961418628692627,0.09685876965522766,0.9626168012619019
356,0.11266933381557465,0.9539991021156311,0.1744372546672821,0.9225634336471558
357,0.1101074293255806,0.9536281228065491,0.09461908042430878,0.9556074738502502
358,0.10000326484441757,0.9588217735290527,0.08250640332698822,0.9669559597969055
359,0.10155639797449112,0.9578943252563477,0.08380291610956192,0.965954601764679
360,0.10257269442081451,0.9578943252563477,0.09127189218997955,0.9602803587913513
361,0.09355635941028595,0.9609363675117493,0.11505858600139618,0.9526034593582153
362,0.10435781627893448,0.9548152685165405,0.11117492616176605,0.9559412598609924
363,0.09600401669740677,0.9598605036735535,0.09192246198654175,0.9619492888450623
364,0.10505335032939911,0.9571152925491333,0.09284956008195877,0.9556074738502502
365,0.09250389039516449,0.9622347354888916,0.09395746886730194,0.9616155028343201
366,0.10759663581848145,0.9558910727500916,0.11104494333267212,0.9469292163848877
367,0.09757881611585617,0.9582282304763794,0.08101274818181992,0.9656208157539368
368,0.10848744958639145,0.9531458616256714,0.099014051258564,0.9572763442993164
